 	oxsm_fc	oxsm_bh	
Lgmn	-0.29163869132136455	0.341881580320302	
Tpp1	-0.5442072411070497	0.23090353257917395	
Robo1	-1.4917418081870046	0.0005929744416685814	
Sh3pxd2a	-0.1251946870713789	0.003366248873748491	
Mkln1	-0.5197276770649611	0.19865663405771336	
Itm2b	-0.563064487411118	0.09131242117921685	
Cope	-0.3335336275618803	0.5056251831420469	
Rbm3	-0.18700355109401956	0.08902897074265634	
Kcnn4	-0.2066417404052692	0.24705159780660696	
Casp8	-0.44231538234520107	0.7780780640906941	
Lancl1	-0.22965973929172867	0.015638542771360932	
Vti1a	-0.2024029313746089	0.03537897782447458	
Mt-Cyb	-0.17423269320577292	0.16043385364804946	
Dhfr	0.021030856435225547	0.022707660738340938	
Mtco1	-0.03205897512917548	0.1467631855424542	
Mtco2	-0.1961594522989156	0.5858845693074197	
Hprt1	-0.3533152861401459	0.5689612564924404	
Abl1	-0.4186405591284361	0.9746830999492324	
	-0.8136896803298799	0.06582307380886195	
	-0.5162229863017962	0.5431265962042038	
Mtatp6	-0.22565110454491827	0.1660716747673749	
Odc1	-1.2557405231166454	0.008204445445577148	
Ca2	-0.5244994455301871	0.5802171665448426	
C3	-1.2056183028922824	0.00003544149207149405	
C4b	-1.5180473352813537	0.001451724596939369	
CSTA	-0.970564033940446	0.15063106304150434	
B2m	-0.33372282424291494	0.4453730073408591	
Hba	-1.157462680643896	0.02444249368525641	
H3f3c	0.18174722521649808	0.0212404361030138	
Col4a1	-0.9475091012382287	0.0019425547626017081	
Lamb1	-0.9891495023545558	0.000013832130339151838	
KRT14	-0.9262597062681617	0.0855779535113253	
KRT6A	-0.7645163426270365	0.4196575966719875	
CSN1S1	-1.7159254781471724	0.10114718196895159	
CSN1S2	-1.4836709691753225	0.17900999829597022	
CSN2	-1.4887896226771866	0.18664383140470966	
LGB	-1.668010915840898	0.18224890988753573	
ALB	-0.5268932912779942	0.22587725133016778	
ALB	-1.2760650450662634	0.0038791487724426413	
Mt2	0.16609600716900372	0.0009958119642157997	
Mt1	0.18257498699293737	0.0030342951162294243	
Mtnd1	-0.3822364306470895	0.886957860103838	
Mtnd3	-0.337560611743294	0.870950595856396	
Mtnd4l	-0.3006920746458984	0.7232909292899402	
Mtnd4	-0.07318357318667164	0.12938134598789747	
Mtatp8	0.2476073748430784	0.013325455666072442	
Ada	-0.4667962401707787	0.602655066202363	
Iap	-0.4856437655782315	0.8142734793948736	
Gfap	-0.5895549677037653	0.1991290081922074	
Prl2c2	-0.2633260132184845	0.8552521121844178	
Fabp4	-1.5041330497520644	0.03943293088610001	
Tk1	-0.0741015711612534	0.013305090596935333	
Tgfb1	0.40168689503275096	0.00023001021151968217	
H2-K1	0.5231078901570118	0.00672734804223143	
Mb	-4.0747457555631605	0.012288323740385737	
KRT6B	-0.4967962810939036	0.8350334528420801	
KRT1	-0.9496907966168949	0.12616129322054234	
Araf	0.03168075088406983	0.000006808791012463186	
Slc4a1	-0.8316769136966913	0.36268746451520406	
Prnp	0.12179363150950615	0.06823059813433817	
Aldoa	-0.7013186221503246	0.0640445097800979	
ARG1	-0.9916183972838195	0.12877358917329226	
S100A8	-0.21813283363125707	0.4496093061030406	
Prkaca	0.07645064194016266	0.00005407851517631109	
Got1	-0.6642739380248327	0.008527194037088586	
Got2	-0.1616334311567298	0.002118520492577894	
Src	-1.3643632783430746	0.00000433879776329442	
Xlr	-0.08775399047159001	0.15945463178529898	
Myl1	-3.635907787126614	0.006020167532688107	
Ldha	-0.3500705950991715	0.6213523353532757	
Nr3c1	1.0178540465861179	0.0003596117506076203	
S100A9	-0.29945083377634907	0.6484858115460382	
Gpi	-0.17599047596019893	0.005146223521027154	
Abcb1b	0.3903538065760759	0.0005194821307482966	
Ctsl	-1.1648917885316088	0.0076090235082466	
Me1	-0.840497811390137	0.0009072195690148439	
Enpp1	2.626027078926177	0.000020972736938716815	
Gap43	-5.887860919877357	0.0011778156832368133	
Plau	-1.8319962376573498	0.00000498839356284086	
S100a4	-0.009759426527407584	0.1021435891927533	
Csf1	0.4089970630320021	0.02262495775094545	
Sparc	-0.8619278833250564	0.00011386472698946012	
Ckm	-2.6499520306483046	0.000512761895715544	
CTSD	-0.7687563629597955	0.13602048517997192	
Anxa2	-0.6731845676379292	0.0019047509726222698	
Tyms	-0.674667424952493	0.08900472609538422	
Rrm1	-0.7451950473159773	0.040513615324224525	
Hsp90aa1	-0.8128377507770738	0.0021684723603233357	
Ercc1	-0.4951861830116355	0.4363182372681104	
Pdia4	0.006680910124480412	0.05065052694048346	
Aprt	-0.4115550118241585	0.9539829570384861	
Cbr2	1.290977599394737	0.0000675295081363886	
Hsp90b1	-0.4909851775573066	0.3719859412756647	
Col3a1	0.31901976850060854	0.010541110146137183	
Col4a2	-1.0627491073185273	0.00003960138553146831	
S100a10	-1.0007668267872176	0.03292639866231219	
Sod1	-0.4025825738412866	0.9178377025962303	
Mdh2	-0.38183810543577407	0.7639441749204489	
Nefl	-1.942841790441492	0.002868541641425894	
Nefm	-3.7687231976196554	8.977953276379314e-8	
Nras	-0.5759342279354823	0.022022879602873743	
Gnai2	-0.31383769538489575	0.2900085483102496	
Polr2a	-0.3618425897308784	0.333643893872427	
KRT16	-0.7860579874677049	0.39118226533973083	
Ltk	0.4023036124245605	0.000405890868400781	
Itgb1	-0.5351840470785131	0.26847498244173057	
P4hb	-0.2361832926498242	0.18649812280298264	
Ncl	-0.32495919701278353	0.08483423378293507	
Pgk1	-0.3476266296331417	0.6954439477256456	
Junb	0.5009616699384188	0.0019592674952528238	
Fth1	-1.2445099790195275	0.0019405699720713428	
Myl4	-1.44695567901215	0.09590299122657513	
Hmgn2	0.22607858336633685	0.048385172976222746	
Sod2	-0.2722700088844488	0.11490366239072415	
Surf1	-0.24881221818257573	0.2736734566120467	
Surf2	-0.06861650818606892	0.34388231830197413	
Chmp6	-0.1221136694708364	0.014071238871754961	
H2afz	-0.0022964068002968192	0.0015869176135237311	
Psmg4	-0.015315480238493833	0.09521761782440692	
Jmjd7	-0.7738622371622339	0.005602627532667775	
Chtf8	-0.7946016399104657	0.017782455036417375	
Znf703	-0.368185152321004	0.6240000773610791	
Ly6c1	-2.2001676677352258	0.02427955149028592	
Myod1	-1.2788804587921865	0.007425771489263656	
Anxa1	-0.3105806213268562	0.6688519999070729	
Eef1a1	-0.3766008725089798	0.5984779930229791	
	-0.11984121501171129	0.000185592369376246	
Nid1	-1.4971427239647837	0.0031463758926480864	
Alad	-0.7317775619639539	0.03428480448309409	
Ctsb	-0.4835982899676576	0.6840796785679351	
Eif4a2	-0.6313900659209103	0.0032851983709901245	
Txn	-0.9014893931940192	0.00335994015842393	
Gstm1	-0.12102224255815593	0.001298885341323489	
Tcea1	-0.422612450663861	0.8360016743480024	
Zfp11	-0.13262724128230483	0.1088513474706274	
Rras	-1.3225368429701692	0.0005599022998106209	
Slc3a2	0.007740504209444715	0.0009698964918297396	
Hist1h2bm	-0.37720289669431656	0.7697828245350392	
H1f0	0.4589281269315062	0.01995511201993302	
Spp1	-0.041578512887425	0.3479919964376543	
Sub1	-0.4865428251367281	0.4378680851344586	
Col1a1	0.04358042438581178	0.02459924794882374	
Rrm2	-0.8066488551613865	0.005494952388086091	
Fn1	-1.6712324258484474	0.0005710550017108099	
Gpx1	0.06858144209308897	0.04123845561717779	
Fabp3	-3.182460596941156	0.04109383957667556	
Lamp1	-0.45681982548895395	0.3805910340634846	
Cdk1	-0.5998925153713153	0.0442533605831537	
Hsp90ab1	-0.6148421168607165	0.01702687800049572	
Itga5	-0.7157757337855462	0.08662944693576223	
Otc	-0.8755244507622779	0.055283534259377626	
Gas2	0.8041958726450904	0.01215379955780685	
Itpr1	0.3581476860362129	0.03655692471856647	
Nudt19	-0.32203262087386186	0.5231551031744287	
Tcp1	-0.6363131253953184	0.012195858549639076	
App	-0.6278721555809923	0.06434707599416747	
Timp1	-1.3250844277736762	0.000008882142287064813	
Gusb	-0.6285907541153434	0.47859038411162375	
Pfkl	-0.39503023754868694	0.6553017502143006	
Serpinb2	0.28597357252429406	0.00008536442839136552	
Rapsn	-0.37655220077876667	0.8528469763669683	
AHSG	-1.2896246985151982	0.0019204118024841073	
Cox5a	-0.47798703784945135	0.7656227222993695	
Pdcd6	-0.4187663794979966	0.9591573944552206	
Rpl7a	-0.5140513377677096	0.08617752764853878	
Scd2	0.028351009578928915	0.2870583969674844	
Gsn	-0.17680242423199385	0.01658590591260293	
Rb1	-0.6846690328643636	0.062211453217814947	
Tnni2	-2.8687955398848097	0.01830587542771811	
Umps	-0.2248127399104262	0.12563177268392905	
Scd1	-0.35012426272344577	0.7303751429195918	
Myh3	-3.528076977643911	0.03507612916104705	
Ncam1	-0.802816706273002	0.06866716784788826	
Ncam1	-0.5517505006163234	0.5248183898208534	
KRT10	-1.043677609095383	0.022463037228594905	
KRT13	-2.9598120021442584	0.04005200511053816	
KRT5	-0.940134314530963	0.10595559454969132	
Msh3	0.10853291351348578	0.028674019083449284	
Gsta1	-0.3493463194787146	0.8723268471135559	
Slc4a2	-0.41884799336506007	0.9757909516944012	
Dnmt1	0.34657797435832516	0.027451926123012678	
S100a6	-0.3511199343054565	0.645668375584843	
Atp1b1	-1.3374423811250953	0.00047137103268715214	
Rpl27a	-0.5980168058102836	0.003044629602138065	
Rps16	-0.41813461786331624	0.972914346141566	
Rpl7	-0.07602008230807825	0.12167047737586759	
Mdh1	-0.23060850202849945	0.009425698322800038	
Rpsa	-0.6598096052974042	0.008189493942078003	
Calr	-0.4046785715307762	0.8835402213656702	
H2-D1	0.5313215941572235	0.0018451325033660094	
Srp54	-0.4764406681028092	0.2722241439863621	
Hspb1	-3.4328977033684343	0.00017708818972127368	
Psmd3	-0.2031752104522727	0.16424412635526378	
Lmnb1	-0.7195188842431105	0.20506710218757726	
Anxa6	-1.3217234288695443	0.0004030229732442453	
Rplp0	-0.7873705554109303	0.00554624163614323	
Map1b	-0.5797694667662173	0.3326898119639424	
Hmox1	0.6367478954856783	0.19408030959990308	
Jund	-1.3544891098939476	0.000730031182508291	
Ifi204	0.2685844457412655	0.00006972768960246795	
Glul	-0.06380568706010199	0.04256471018563071	
Cdh2	-0.4854089275614876	0.20823068702506495	
Insr	-0.31586214168139154	0.1652235595251441	
Ifngr1	-0.5719821745385749	0.036138067762541436	
Thbd	1.4026769508319255	0.00016641138785565288	
Rel	-0.5221165521265276	0.09329585766288728	
Cd44	-2.15021782210987	0.0000521229771275352	
Sptb	-0.6958525671765118	0.0003138898681934156	
Nme1	-0.3358694240265083	0.2463180577631451	
B4galt1	-0.665036018118003	0.0005833633851984407	
Gstm2	-0.42080265622282453	0.9504690164867915	
Spn	1.2781005317133403	0.03380189530547049	
Tcf3	-1.1156457212455626	0.0011850148022246655	
Hist1h1c	0.394642752491376	0.008942154276980044	
Atp6v0a2	-0.13533338407758147	0.2125874004186041	
DSP	-0.9961665320955777	0.15261424668395146	
Ca3	-2.9483254442798086	0.07339123269618918	
Lgals1	-0.6945362354249329	0.014265829361681004	
Prkce	-0.35361638221856667	0.5850150426366485	
Met	-0.6551970872713112	0.28127777283389893	
Fgfr1	-0.3354997430750861	0.5804062647647428	
Lgals3	-0.9984822444872179	0.0002556743064352039	
Ldhb	-1.409467105343535	0.034332309818331436	
Srp14	-0.33995027650707205	0.044039053136002426	
Cnp	-0.6783417273619272	0.23528715464528124	
Mut	-0.13460535645558025	0.0005882308310655251	
Ass1	0.044561304646109676	0.08970461188326494	
Sptan1	-0.8296017296530388	0.008517491683533352	
Ctsa	-0.6949791889531355	0.10010429262143017	
Gapdh	-0.35829831290798625	0.8028211466802573	
Atf2	-0.685305243102242	0.003200103209398063	
Zfx	-0.23499053309392995	0.0025317311254327273	
Lamp2	0.10366618252440118	3.84727725193666e-7	
Hmga1	-0.767486267707186	0.08997574939188901	
Tgfb3	-0.12881142513109572	0.011935072294663085	
Hspa2	-0.7664827377597727	0.005760415740445756	
Eno1	-0.763935179139595	0.09234436815171816	
Ap2a1	-0.4412633997105413	0.5409388125954488	
Ap2a2	-0.8631256934378603	0.00019455392267837853	
Gba	-0.6252105817746778	0.16440144323881273	
Selenbp1	-0.38193585306220035	0.6905980827414064	
Cox7c	-0.1248295728116025	0.39571863106385075	
Hk1	-0.3657730697046119	0.7570051267803825	
Ppia	-0.6178233640935182	0.2542594559838027	
Tpi1	-0.25877012152709766	0.5524838969717057	
Slc2a1	-1.1835286632939124	0.00000881202655833305	
Hspa1b	0.017207036148618505	0.043616730544141086	
Lyz1	-0.5835647653604992	0.5179613937885561	
Pcna	-0.5697310217856103	0.15960416095068256	
Ptpra	-0.09337946510754655	0.0000466211838903386	
Mthfd2	-0.0329583254745132	0.0032154609942327945	
Ctsd	-0.6949882248092555	0.2364055559053121	
Cyr61	-0.9983116738233078	0.0007454641856602629	
Bsg	-0.7560720701047335	0.000044833457631368214	
Hmgn1	0.13925716915097253	0.012056597046997493	
Rps6ka3	0.057656744524841715	0.023621639545569634	
Cfl1	-0.3141731419954449	0.5557362335101194	
Phka1	-0.08758041165599259	0.00519560271923359	
Sdc1	-0.058819075634342896	0.09300378510597375	
Gnao1	-0.03882800786337135	0.1371916402338966	
Rarg	0.3847104878115975	0.001245774752604017	
Krt19	-4.227353136823972	0.006902816802934463	
KRT4	-1.6265871312455256	0.016468133820325147	
Fasn	-0.2623953993327824	0.3523700026045228	
Tnnc1	-4.601967880314965	0.010835197404594325	
Gstp1	0.1010902283082745	0.0011509164736337866	
Ifrd1	-0.9978869061620647	0.058462149501153825	
F2	-0.3100563726451657	0.4501039372268481	
Rpl13a	-0.5769143626543671	0.0053635254544850235	
Serpinh1	-0.6837772425504303	0.000040701287916860955	
Nelfe	-0.4727326758861241	0.028318486004028514	
Cox5b	-0.5008467757323394	0.6533105365688738	
Cox4i1	-0.18181490620740534	0.3277301845322359	
Mgp	0.7385198675415274	0.08843223482261423	
Lsp1	-0.3741407054711578	0.837518716898565	
Hspa5	-0.5367327338324536	0.06720862469826722	
Hexb	-0.47827427827528374	0.5443643658657031	
Tmsb4x	-1.5274405995770137	0.004794206167577152	
Prdx3	0.059918486915637684	0.00040114854211416784	
Vim	-0.6730469382777143	0.027404329763722996	
Map2	-2.3613600687426937	2.141633719541852e-9	
Prim1	0.3148324921666497	0.0000021232529312739005	
FLG	-1.0947672989300534	0.2979336449122693	
Evi2a	-0.9034613562306465	0.002772429695099286	
Tpm3	-0.5066718836191759	0.3724901451197651	
Tpm3	-0.5995232663457504	0.01578746521549623	
Ubl4a	-0.3437882306898638	0.3988380372747176	
Gna11	-0.2782319369611988	0.07961545208296532	
Gnaq	0.04359459080032677	0.006667762073921372	
Cst3	0.10770873651273612	0.001968893559609244	
Eno3	-0.3949365284779106	0.750332006969255	
Lmnb2	-0.84061678451078	0.012042271142590776	
Mfge8	-1.1847443679293646	0.011143415086121034	
Tgm2	-1.2354561601596434	0.04795085341419358	
Emb	-0.5138003392313042	0.7163315534159228	
Fech	-1.160672703338899	0.0242513118945594	
Ptgs1	-0.4272931327221722	0.9641456905906256	
Cbl	-0.285465281308495	0.17717227142227202	
TGM1	-0.924941796342279	0.08935423563846955	
Hist1h2ab	-0.3357547201397168	0.6206378426073902	
Serpine1	-2.7097390039263893	0.0001216171205798443	
Ap1g1	-0.4274252011137372	0.8747303734464289	
Hmbs	-0.4369986093380502	0.6352304951454685	
Crabp2	-0.6926826201676737	0.002111068704426264	
Eif3a	-0.2376116520352916	0.11392358721713326	
Cbx3	-0.452089471395843	0.8163058358463373	
Gja1	0.02434915943846981	0.2667892285089021	
Mov10	-0.04546749884561295	0.0002275851155860611	
Xrcc6	0.28867560980469714	0.0018281889553724926	
Pnp	-0.8452539684548617	0.011636549104261339	
Pcmt1	-0.6222800236618415	0.0718325582597391	
Tsta3	-0.646595106026379	0.009699842534698733	
Glb1	-0.07370288548170648	0.004162246585916586	
Pcgf2	-0.1018311346699791	0.010934038218049242	
Hoxd11	-0.07269335277315156	0.006822960127716731	
Irf2	-0.167318057624011	0.04357948068413754	
Cryab	-2.130712811783488	0.00242782827540892	
Zfp36l2	-1.2013050706401298	0.00011430209469668461	
Cat	-0.8365705071751663	0.04031496504546077	
Bcat1	-0.3776880174260683	0.7882155971374529	
Ppib	-0.3978322826402723	0.7783250809344104	
Gsta4	0.23950164647273448	0.3090366975989114	
Lta4h	-0.513258965760783	0.10683941987270106	
Impdh2	-0.28880811864919154	0.08126150411460921	
Acp2	-0.49475261532777376	0.66243503212746	
M6pr	-0.2985667171815545	0.27136950207459537	
Cdk11b	-0.650104987279948	0.024943409696184148	
Ccnb1	0.08243180459812473	0.0449831216545472	
Il1rn	2.185826208487557	0.08894875107997768	
Mcm3	0.17615560823777518	0.0011869829928122643	
Ccnd1	-0.6448652516602996	0.05338764060817122	
Pou2f1	-0.8167499056129709	0.00007738444466019873	
Rps2	-0.5372848201896274	0.009829173927316364	
Timp2	-1.0032175156370868	0.000005409112020943074	
Nfkb1	-0.44176123755911306	0.6631960888293632	
Lyn	-0.5951016776194828	0.14447699288501148	
Bmi1	-0.10085802920305341	0.0451107860472579	
Itgb7	1.1027091594759069	0.08612191400648803	
Tln1	-0.7756022990972513	0.012024547053398301	
Ezr	-1.0091497535009042	6.46315906189258e-8	
Msn	-0.6021608696440006	0.06994491030338983	
Rdx	-0.1233573934659734	0.00009461965238247937	
Ctnna1	-0.5365429786352305	0.3350077782644053	
Ptma	-0.21155906486825415	0.26411671705652423	
U2af2	-0.38000193333266863	0.5458708693914496	
Glud1	-0.6554757033796772	0.12924356458217465	
Pik3r1	-0.40637697982378274	0.8693258675946343	
Psmd7	-0.4939981356592032	0.4159152549780047	
Sars	-0.11670974689787685	0.1949221218930701	
Marcks	-0.6796695358577822	0.15744492002311192	
Fkbp1a	-0.8172537110234188	0.0126087744535876	
Il3ra	0.9047147163098763	0.00028290203571745126	
Man2a1	-0.10807068230997255	0.0017806660664000777	
Snrpb	-0.5488584802492734	0.07831339666063619	
Tgfb2	-0.8675991949184199	0.16266590462577699	
Map4	-0.8272654576906388	0.0037304760786495595	
Map4	-1.4592021339242156	0.0002601692726874406	
Gna12	-0.16204742073679715	0.011295241433819646	
Gna13	-0.11215749704840182	0.003936774218714582	
Plaa	-1.0920892039796466	0.000024025216076852802	
Xrcc5	-0.28357428441834365	0.20792812320744522	
Rpl3	-0.6189447871490498	0.010659679417423597	
H2afx	-0.11496667680369559	0.017298837720485658	
Pde6a	-0.24835841746634277	0.004260875347396021	
Rasgrf1	-0.2419432313145921	0.0002708716799773641	
Pdia3	-0.41394656920932327	0.9821611201522766	
Lef1	-0.10214162042586195	0.04974892413629275	
Cenpb	-0.3384118779896872	0.3984644732178184	
Mgat1	-0.12687295143608088	0.0002991005888456044	
Braf	-0.12302295216626126	0.016481035399571853	
Cebpb	0.7461341117085821	0.025290951499568632	
Gjb3	-0.5138206293824763	0.4499481644955982	
Aco1	-1.1051871881462916	0.0003114820728578556	
Lox	-0.9469111554904871	0.016994008505189184	
Apex1	0.05521997156470955	0.23229796859119725	
Adh5	-0.40941473902153747	0.9366358507669234	
Slc6a9	-0.2306243478499548	0.6382213268684018	
Max	-0.4754687430136711	0.739359988992345	
Adssl1	0.06316435608926177	0.1115758787635208	
Ca8	-0.530771354492355	0.8434744470393897	
Bgn	2.3137767246729526	0.000004156008161880836	
Nap1l1	-0.5365839973603883	0.46293535556661675	
Atxn10	-0.5529820227673149	0.0019340949346337614	
Celf1	-0.714515322534391	0.005280968139641434	
Nckap1	-0.2045919381611909	0.1595662102881043	
Marcksl1	-1.8251713776119016	0.000021850001260325455	
Rxra	-0.01771134202943933	0.001493559840720068	
Rxrb	-0.08027769206395398	0.06369861671281621	
Kif5c	-0.5927574034013438	0.08791655957920468	
Kif2a	-0.07319501675271	0.006132475193636048	
Kif3a	-0.4356716496062458	0.6830274106975198	
Grn	-0.15883301374923878	0.06926973805108291	
Prkcd	-0.5914040604789823	0.37425450048345593	
Tbp	-0.2698787548031311	0.27947905705433235	
Ctgf	-2.112064819852329	0.03457064043602027	
Pabpc1	-0.6499038461621249	0.001826580019932208	
Ptpn6	-0.04785791189375398	0.4950227583198359	
Gnb4	-0.36639733953924825	0.4860474196218845	
Ftl1	-1.8736178035312487	0.000014372369755242196	
Hexa	-0.3451371744169949	0.4798648342408318	
SERPINB3	-0.40302083271616423	0.9692512204947605	
Vcam1	0.12425462868547654	0.003129624987120319	
Casp2	0.09591122973400798	0.061214070759458	
Nedd8	-0.7442920114396384	0.008771800199140072	
Oat	-0.08836047400621462	0.011901314859521851	
Ccnb2	-0.05117065605340666	0.10152790471352846	
Ccnd3	-1.4432471640861328	0.0025127645818874577	
Cdk4	-0.47913727008738105	0.535440969404296	
Ppic	-0.2696471765346763	0.21319459772522206	
Nktr	-2.0550263725116777	0.15867314479396422	
