 	mecr_fc	mecr_bh	
Cope	0.16927639188510185	0.13078941669195637	
Rbm3	0.02935735356092751	0.782010520632508	
Kcnn4	0.19559177756807214	0.31464288715967126	
Casp8	-0.36503125175029366	0.003290133568857265	
Lancl1	0.24173917171009926	0.012386850170812577	
Vti1a	0.004719052197414946	0.9351155448135269	
Mt-Cyb	0.4068760871368797	0.011616371687240987	
Dhfr	-0.17109548632029423	0.06903000328323076	
Mtco1	-0.18093321374465138	0.028438644875340424	
Mtco2	-0.3409580464027523	0.015069490518521982	
Hprt1	-0.05398626052671274	0.46098696632643965	
Abl1	0.08681470425348468	0.44640906981968936	
	-0.15463768951662887	0.35861056372375344	
	0.46976923741396465	0.046602524340530145	
Mtatp6	0.6326673824700918	0.002729424485884491	
Odc1	-0.7469628721894201	0.00492221515102002	
Ca2	-0.3145908709899144	0.026975858329102487	
C3	-0.1381657459185786	0.3649972764270374	
C4b	-0.9360460969901722	0.0008846261619647457	
CSTA	0.0830401445283484	0.8393280319509759	
B2m	-0.24015158118279495	0.0773541093166171	
Hba	0.04760144199941549	0.7416914379658238	
H3f3c	0.5143917452250107	0.03382055800588306	
Col4a1	-1.418568441838291	4.885133183641957e-7	
Lamb1	-0.5072199409046809	0.000008019245708724511	
KRT14	0.008370366822907427	0.9725807893150222	
KRT6A	-0.44754318380273894	0.20983740236931991	
CSN1S1	-0.8837969935089913	0.13800475851957147	
CSN1S2	-0.4607717643775111	0.3998148707040146	
CSN2	-0.7799156827707866	0.22421867817338753	
LGB	-1.0315940196840614	0.17193476359101334	
ALB	0.15533984843160584	0.29309849958753864	
ALB	0.01571925423004345	0.9546862086079823	
Mt2	2.6457105603520046	0.004270961764240956	
Mt1	2.3626623882793205	0.0006104416377978105	
Mtnd1	0.2686692520480044	0.034855687611594785	
Mtnd3	0.16850661923443735	0.35677455419188153	
Mtnd4l	0.32003206596332423	0.08318770620265795	
Mtnd4	0.5631531466821829	0.0005038142824191909	
Mtatp8	0.7477872420644313	0.009253257538641117	
Ada	-0.12372921163141992	0.20734049669987148	
Iap	0.03485247950512083	0.9206696460070574	
Gfap	-0.2672849180876832	0.0380456012387265	
Prl2c2	-1.213690431688586	0.12937118571559533	
Fabp4	-0.5714726413549205	0.03725402823666773	
Tk1	-0.041517955876666957	0.638281145447573	
Tgfb1	0.10593851765134703	0.3986583583791877	
H2-K1	1.1722249396421904	0.00033036374758161523	
Mb	-3.5507340023193863	0.004997706318690994	
KRT6B	-0.1906254783957681	0.526016155841195	
KRT1	-0.030856834771565828	0.9117832488270566	
Araf	0.1596000821501774	0.025682622378666812	
Slc4a1	-0.14533278008385106	0.5289773453523672	
Prnp	0.4883110842210257	0.014361880884581192	
Aldoa	-0.15931914577277856	0.19235457062119016	
ARG1	-0.04026915403727787	0.8940346960668676	
S100A8	0.21955881670022057	0.6181587559982027	
Prkaca	0.9491831368291351	0.00850659627032007	
Got1	-0.20088106034894007	0.02100041317319107	
Got2	0.700201050424391	0.0068855827667431944	
Src	-1.068975637798517	3.520610273967088e-7	
Xlr	-0.23664909665395262	0.10482537154189565	
Myl1	-3.0410696298946855	0.002339200708621979	
Ldha	-0.1544045305520091	0.25038578607801437	
Nr3c1	1.6027233271222903	0.00010936039534447798	
S100A9	0.13912417047033504	0.6999273769322626	
Gpi	0.1390449584129205	0.019350170087635923	
Abcb1b	0.9672782466203576	0.0026050444271056537	
Ctsl	-1.1831554409305856	0.0004041264606284815	
Me1	-0.38961519493592134	0.0009293935392130429	
Enpp1	1.9797020179616478	6.263515089627524e-7	
Gap43	-3.3886072153041114	0.0005687481544113785	
Plau	-1.1518934677066222	0.000021350780506946608	
S100a4	-0.09740896037244676	0.6684077860282613	
Csf1	0.8877764664281188	0.000661291592198311	
Sparc	-0.31487234066932257	0.03841001202484582	
Ckm	-1.808837272209627	0.0003555335127205576	
CTSD	0.09576153339841667	0.6069089487874698	
Anxa2	0.06243642953584521	0.4278476991280769	
Tyms	-0.20729468231821377	0.12787361748071613	
Rrm1	-0.3049039940045462	0.02642606635434602	
Hsp90aa1	-0.3204717402254599	0.0035413371587292002	
Ercc1	0.12060253894092866	0.32993857604346066	
Pdia4	0.03530249802752301	0.7328261001563745	
Aprt	-0.4181967327312668	0.000058051409814459	
Cbr2	0.4097940666571365	0.015724275041035955	
Hsp90b1	-0.5507539266846261	0.0000013241845965306744	
Col3a1	0.5213294755679687	0.003991987630940526	
Col4a2	-1.301527689512796	5.671811574595072e-8	
S100a10	-0.35547394043406	0.0864994065663823	
Sod1	0.15349034091080796	0.02853805185560338	
Mdh2	0.14893280455093785	0.0918762927264289	
Nefl	-1.886469448474733	0.0004050707199182762	
Nefm	-4.116223651359032	4.897216336146349e-9	
Nras	-0.034710702637657506	0.5343545407934076	
Gnai2	0.1586766937135853	0.0681437728087993	
Polr2a	0.12206608419021683	0.025049148116507488	
KRT16	-0.20356915524770722	0.5562291828516077	
Ltk	0.4362103761247507	0.02815989714636239	
Itgb1	-0.40213130661257207	0.003715263566543329	
P4hb	0.03156053423730299	0.7353003658630106	
Ncl	0.23125437275965513	0.0009075075771404662	
Pgk1	-0.06452556539143652	0.43980239782796615	
Junb	1.5419878263211682	0.0003485113474291894	
Fth1	-0.6998312390862885	0.0011608504464371068	
Myl4	-1.5634987691841666	0.020030910250829915	
Hmgn2	0.8169454593630208	0.035947075742424936	
Sod2	0.18120968379095986	0.07698584515933077	
Surf1	-0.10515805525415405	0.2995799463623832	
Surf2	0.728878951267773	0.010374688758614607	
Chmp6	0.3048941706039523	0.000012869996273336385	
H2afz	0.3581279260228442	0.002431138580299062	
Psmg4	0.26302328659164703	0.1917173680067914	
Jmjd7	-0.03689419885165394	0.8070772964631563	
Chtf8	-1.1065830375498182	0.000008162728726648233	
Znf703	0.04825637461753074	0.6149468951805782	
Ly6c1	-2.640484412670371	0.0034337502527602044	
Myod1	-0.40643670154751294	0.05804247132122215	
Anxa1	-0.874477656942563	0.00012234609030932023	
Eef1a1	0.23756090946509015	0.004128717331217579	
	0.7200581872235251	0.0000011226183010011099	
Nid1	-0.45230485209743543	0.020259026808013097	
Alad	-0.19644155594437687	0.0987159212254881	
Ctsb	-0.33290528205416936	0.019109194144192064	
Eif4a2	-0.18853657945308816	0.002602268629293815	
Txn	-0.41284374743400903	0.0021029878108750895	
Gstm1	0.3054722765796113	0.018782264217473185	
Tcea1	0.23594292314170678	0.00013844886011417376	
Zfp11	0.35447517535233847	0.013102062843118285	
Rras	-0.7808205612787579	0.0004640342337808027	
Slc3a2	0.7695797750761325	0.00021522906548970732	
Hist1h2bm	0.04838580280078043	0.5807252569149998	
H1f0	0.06423113984340757	0.8503559604536365	
Spp1	0.20468299651809815	0.6397843308213799	
Sub1	0.24250275578786337	0.0069681443583238	
Col1a1	0.29095101033737786	0.47645637760653115	
Rrm2	-0.06481284359118453	0.35961657333992036	
Fn1	-1.2352726744799716	0.0003179761549904353	
Gpx1	0.6659484599366328	0.0177556376274909	
Fabp3	-2.2745800944374754	0.028919788985775883	
Lamp1	-0.247455616825325	0.006953786362535293	
Cdk1	-0.5781162778202403	0.000015909391049607707	
Hsp90ab1	-0.1526696750527976	0.058371277058159914	
Itga5	-0.13054105917294945	0.25721310692972055	
Otc	-0.3932977971921336	0.0080322797458936	
Gas2	1.4233530584190726	0.00004133571136443998	
Itpr1	0.3977858970272399	0.2691913141642326	
Nudt19	-0.05559836977665936	0.14720310867957867	
Tcp1	-0.06837892124066322	0.354744987305839	
App	-0.11324133748019517	0.19006270251964902	
Timp1	-0.5060381471900101	0.016213224093693714	
Gusb	-0.35421575088528756	0.22964835722196486	
Pfkl	-0.08514686479013421	0.302706038405201	
Serpinb2	0.7870154584022062	1.7507258577852609e-7	
Rapsn	0.043314086338511366	0.8287728457103265	
AHSG	-0.0076056502182925935	0.9730280391166152	
Cox5a	-0.7730285244163514	0.008644067187557619	
Pdcd6	0.0462639607788767	0.5156875263350783	
Rpl7a	0.05578366161257443	0.44378233110581844	
Scd2	-0.8080513838668251	0.11886122195487514	
Gsn	-0.33033422789795297	0.010771831008827462	
Rb1	-0.29430721723228753	0.024310376581381767	
Tnni2	-2.0675495892906293	0.012218659399684592	
Umps	0.17607768427294107	0.09039440237192191	
Scd1	-0.9067890874947008	0.0013534337340160689	
Myh3	-3.6517626655706965	0.01380740509367313	
Ncam1	0.4553116812959798	0.006352013452537756	
Ncam1	0.8098360716317483	0.00003140134658217798	
KRT10	-0.11257539598235598	0.6277937444364172	
KRT13	-0.6823374225120736	0.25920520839645855	
KRT5	0.03470005141599697	0.898605649011868	
Msh3	0.4673578703436914	0.06733028889633294	
Gsta1	1.6397914210269957	0.0000010754977696764926	
Slc4a2	-0.17429706055793706	0.32007166391872865	
Dnmt1	0.9710864279698674	0.009549669030950544	
S100a6	-0.6660776967716387	0.0007075473862392276	
Atp1b1	-0.8875851511546964	0.00014489268806184172	
Rpl27a	-0.0017704670740820497	0.9809627954549087	
Rps16	0.10847342920253904	0.301567465305045	
Rpl7	0.25712318925321526	0.2362803702294239	
Mdh1	-0.1869883182458852	0.021430605316274824	
Rpsa	-0.12548656857379473	0.04187494962155684	
Calr	0.3426455553218143	0.13283587173900926	
H2-D1	0.8696066086511788	0.006875576042496274	
Srp54	0.06946871987213617	0.16557116389811574	
Hspb1	-3.490425751413739	0.00003058517269884356	
Psmd3	0.0732273980310658	0.5503266350421516	
Lmnb1	-0.09181381026592143	0.41474183957986704	
Anxa6	-0.7933921902840095	0.000480549159623184	
Rplp0	-0.37107475803919543	0.012924706780592364	
Map1b	-0.2531276829113865	0.08547196954611001	
Hmox1	0.432860087922301	0.003336901669649571	
Jund	-1.2903602650454813	0.000020935133188856593	
Ifi204	0.6059226703759728	0.001942345751047245	
Glul	1.1959467399331014	0.0001529567317269671	
Cdh2	-0.06593448404321242	0.4852407251407642	
Insr	-0.13717303932533118	0.003526925976031452	
Ifngr1	-0.42797019142847953	0.000001388989799626551	
Thbd	3.0707161434323105	0.0000017716216323672494	
Rel	-0.1903383859398066	0.029539974958363614	
Cd44	-1.3505826627981379	0.00003909023285350843	
Sptb	-0.2414789119564088	0.000011880515038467747	
Nme1	0.04393154011574906	0.4716036962185293	
B4galt1	-0.28458532522840674	0.00023992610873652681	
Gstm2	-1.4467362236120183	0.000021013781529536545	
Spn	0.8550259460581161	0.09682802281727823	
Tcf3	-0.7151359674135417	0.0003686949017477151	
Hist1h1c	0.5817169551598951	0.046958136072494466	
Atp6v0a2	0.22711091993824264	0.03981087211147946	
DSP	-0.15617160299186428	0.6452366759059093	
Ca3	-1.9278056794596743	0.0613400876763232	
Lgals1	-0.4598472379889234	0.0009849906800934417	
Prkce	-0.04418558366155079	0.7148729297695989	
Met	0.041166172000937695	0.7896183456249506	
Fgfr1	-0.30079570695130947	0.11458021758716928	
Lgals3	-0.4673802034993708	0.001988511787042768	
Ldhb	0.7311668469323817	0.22058002841780108	
Srp14	0.24865195272608037	0.00004570236482463874	
Cnp	-0.22888489353749106	0.11163567039481985	
Mut	-0.03344750659672666	0.3645797767757101	
Ass1	0.8751539711151225	0.0005695291934051578	
Sptan1	-0.368380751639138	0.0021401765453933326	
Ctsa	-0.24096268454113481	0.10929272563242148	
Gapdh	-0.08752685101516422	0.5988383652749973	
Atf2	-0.046627132075398925	0.3398096775578453	
Zfx	0.3248881234166356	0.00115166936055865	
Lamp2	-0.02199769496342137	0.8244243168337669	
Hmga1	-0.41745160010886456	0.1138846285283896	
Tgfb3	0.7970951719410226	0.0026760566510474404	
Hspa2	-0.431335160007693	0.0011283981616444893	
Eno1	-0.4331868319917351	0.049261961305678906	
Ap2a1	-0.16827490257625025	8.251131285294493e-7	
Ap2a2	-0.3483468022691722	0.0011689458481427488	
Gba	-0.25899257917970464	0.0013004415193766466	
Selenbp1	0.24110504966944346	0.027567261202162647	
Cox7c	-0.37976165957593794	0.010753920790649553	
Hk1	-0.5555493571010637	0.014652837647104906	
Ppia	-0.3505140894059384	0.04086813966476339	
Tpi1	0.024171625603684566	0.8758329205596533	
Slc2a1	-0.37776045332474334	0.0000016009895181254099	
Hspa1b	-0.3063569900840454	0.04168032442668925	
Lyz1	0.028921848573107013	0.8825827902227914	
Pcna	-0.05175294474113859	0.588488347430724	
Ptpra	0.5552514100382069	0.00003840069195089772	
Mthfd2	0.47942413968626557	0.0003913210041624843	
Ctsd	-0.08015438945877461	0.5428341029035372	
Cyr61	-0.5669157168055392	0.0019022712585476497	
Bsg	-0.079898851872004	0.015145502417512046	
Hmgn1	0.4950473674312073	0.017463531052291273	
Rps6ka3	-0.03780369248113833	0.6854710222852656	
Cfl1	-0.3160641862865346	0.02254793873353314	
Phka1	0.10592193175500814	0.12394950552140518	
Sdc1	0.000795799523614615	0.9947524628554434	
Gnao1	0.6932753291124765	0.021619248655708682	
Rarg	0.5068728705094048	0.0006993207647769437	
Krt19	-3.8108021545864226	0.002477924333557503	
KRT4	-0.006242026924841354	0.9811606553798037	
Fasn	-0.43948654117225355	0.000001257342539191347	
Tnnc1	-3.2709972828239797	0.005806132724485891	
Gstp1	-0.10944948606875246	0.2534297576054001	
Ifrd1	-0.03114736084221747	0.7884942850782614	
F2	0.7601908650379398	0.00005160968869076581	
Rpl13a	-0.013521908076495417	0.843088043302315	
Serpinh1	-0.05783182750903338	0.4665483599472327	
Nelfe	0.07700745507468511	0.009095160953762907	
Cox5b	-0.8540501891587302	0.0009896649726103912	
Cox4i1	-0.19783596615517596	0.07888839909187617	
Mgp	-0.5255510738214426	0.16169785151387167	
Lsp1	-0.16249859438526246	0.6536793897157462	
Hspa5	0.17428940242361987	0.0021706212716459316	
Hexb	0.07397781686792754	0.23435247999189565	
Tmsb4x	-1.109614731372854	0.003940023120449545	
Prdx3	0.36094947697109503	0.0012840161967045132	
Vim	-0.6065274967045745	0.00003989803793232504	
Map2	-2.443763502607977	3.8245446578496013e-7	
Prim1	0.36190256946478655	0.0031957883422628697	
FLG	-0.6737527534573132	0.21635368122432072	
Evi2a	0.058808209661727374	0.6477950931453214	
Tpm3	0.11152652643563217	0.21121615208956845	
Tpm3	0.020901487364801945	0.7641642152660505	
Ubl4a	0.2080582477182548	0.040458330965611876	
Gna11	-0.23476451810333557	0.0079354788345684	
Gnaq	0.08519993464232639	0.3755245754903109	
Cst3	-0.15891282722178654	0.18596083833046637	
Eno3	-0.0815783294683869	0.3543569258467452	
Lmnb2	-0.3366612426779681	0.01841379152031362	
Mfge8	-1.6017785468513766	0.00006096978888544048	
Tgm2	-0.044971741409462175	0.884570639377206	
Emb	0.309368818864402	0.42230058862638076	
Fech	-0.37827804759583167	0.02039240645166189	
Ptgs1	0.2003734657699561	0.44102373630086783	
Cbl	0.3201734957580702	0.0017238147183460276	
TGM1	-0.0870871926822684	0.7342683077580553	
Hist1h2ab	0.05440290806740095	0.6128580703903137	
Serpine1	-1.957972402480878	0.00004552927524026863	
Ap1g1	-0.4858032389281443	0.0000016897686490146395	
Hmbs	0.468406167454616	8.009993542722918e-7	
Crabp2	-0.6291689980248336	0.16177897540648267	
Eif3a	0.23157472156388048	0.00500550782476906	
Cbx3	0.04117093972679068	0.7359505659681729	
Gja1	0.018494169956033486	0.9216328833216721	
Mov10	0.13814007518020663	0.05271718937435791	
Xrcc6	0.42821533413088303	0.03674957419219007	
Pnp	-0.4272364417717095	0.021186486222485916	
Pcmt1	-0.5068394040070633	0.0007751792495114892	
Tsta3	-0.3344557426771296	0.012829181538456424	
Glb1	0.23676553611445328	0.004810820984241969	
Pcgf2	0.01546331743840778	0.8250784338213417	
Hoxd11	0.08992300952196783	0.5315658606045952	
Irf2	0.42522928328752607	0.00005517608227311785	
Cryab	-2.7517096527774925	0.00019756505647340242	
Zfp36l2	-0.30627070741729395	0.006836665187414371	
Cat	-0.40625966664918645	0.0012526172365261226	
Bcat1	0.6021030672852757	0.004622563049928869	
Ppib	0.36400073985241477	0.0006664469416768321	
Gsta4	1.356020061024243	0.008102201945141739	
Lta4h	-0.43053455423984305	0.0005427985451022221	
Impdh2	0.5038431290830503	0.00017739738411853408	
Acp2	0.4314042270088822	0.001428580866754218	
M6pr	0.0022288775524087366	0.9780029700729823	
Cdk11b	0.07456179089977867	0.38186320912367405	
Ccnb1	0.4160067409084188	0.08973598488362772	
Il1rn	-0.029273904078531896	0.9464071388585693	
Mcm3	0.33576474661987926	0.00021213169662807264	
Ccnd1	-0.1549293317050453	0.47799426411552365	
Pou2f1	-0.19992550384489272	0.008725379955352126	
Rps2	-0.058254010569930674	0.2261277033898597	
Timp2	-0.5714788327091185	0.0000025362864412119814	
Nfkb1	0.6540148660503621	0.0005304173941584411	
Lyn	0.1856216962575605	0.07186737246113893	
Bmi1	0.05179467830635557	0.6538844896726348	
Itgb7	1.8597940111261433	0.0009564201901791962	
Tln1	0.02807067024821813	0.6546581044066041	
Ezr	-0.59218575803846	8.510699213389572e-8	
Msn	-0.48091833265939943	0.0000036236828101480087	
Rdx	0.4745539593839884	0.0000036886242443938504	
Ctnna1	-0.11282453965270792	0.34677655313798794	
Ptma	-0.09660397686528804	0.3865462333444923	
U2af2	-0.025862243654288013	0.623557468827459	
Glud1	0.0477372039115639	0.243275550211651	
Pik3r1	-0.047103181696710884	0.44951649319185066	
Psmd7	-0.16525568241096586	0.16361901085903235	
Sars	0.6220044247316174	1.5963045821273296e-7	
Marcks	-1.223303319792508	0.00033969058869011274	
Fkbp1a	-0.24740088381789385	0.0316600093332591	
Il3ra	1.0030367529770583	0.00008651672632402105	
Man2a1	-0.023529762544572404	0.831446726125707	
Snrpb	-0.09660005484529395	0.35521046527069	
Tgfb2	-1.147185403199171	0.0019304566588821473	
Map4	0.036842978688232775	0.601364343554761	
Map4	-0.15022176862953623	0.2584185409969635	
Gna12	0.025133836943768202	0.7141917411994827	
Gna13	0.3153888932242135	0.0005599514295110825	
Plaa	-0.46948882347905396	7.813174870600321e-7	
Xrcc5	0.06069114712925455	0.5707480312339086	
Rpl3	-0.0679419150995463	0.4420459380574976	
H2afx	0.4802854741671719	0.00000840108521206436	
Pde6a	0.4304020516525792	0.000012981599909385214	
Rasgrf1	-0.07819334697371029	0.08566186027768835	
Pdia3	-0.2674818326924738	0.0065476986524998365	
Lef1	0.3951138248336585	0.19392624568562516	
Cenpb	0.19025443394560307	0.0009953855854992308	
Mgat1	0.21981274725171854	0.04625502737143233	
Braf	0.20310905419387904	0.031195111392226256	
Cebpb	1.604229068596865	0.000020119101548490467	
Gjb3	0.005360708957089262	0.9606583103177695	
Aco1	-0.524372920541715	0.00012036675825704777	
Lox	-0.5454392751108127	0.000228362527590459	
Apex1	0.44064681587477084	0.0006696105334005975	
Adh5	0.2644229877552859	0.0037433575029098176	
Slc6a9	1.3812532008713443	0.00004399939415949195	
Max	0.022617831571693867	0.9054540034057004	
Adssl1	-0.19183877957669565	0.5559093857277108	
Ca8	-2.903424635008144	0.016157219756734186	
Bgn	3.3572602893771224	5.583918565024749e-13	
Nap1l1	-0.23112744192766527	0.0932760522207493	
Atxn10	-0.25551111839559687	0.006750530978771884	
Celf1	-0.21480618278973052	0.011726459963072517	
Nckap1	0.10850811883786529	0.3410903864049566	
Marcksl1	-1.1289647398269864	0.0012421312454599911	
Rxra	0.4604840381908851	0.03826364578609514	
Rxrb	0.26988901630335316	0.09084451357065258	
Kif5c	-0.061797935877021884	0.2885080878450854	
Kif2a	0.04616940261717522	0.5378917332536622	
Kif3a	-0.19310625273962587	0.005298936199528728	
Grn	0.10859749575222521	0.40359350574023467	
Prkcd	0.0557182283373114	0.45687675393684424	
Tbp	0.13850178295008767	0.25501103120455737	
Ctgf	-2.0940735866308215	0.01006288203684116	
Pabpc1	-0.19806485846495775	0.002191147903899003	
Ptpn6	1.6299563494706781	0.000048954303452571345	
Gnb4	0.029786793886309167	0.6566968691375251	
Ftl1	-1.2323809046488567	0.00003666481973433262	
Hexa	0.4541473288617624	0.0002475516384414109	
SERPINB3	0.08727332180665863	0.7903968443471421	
Vcam1	0.9119773737297434	0.00015380139052241276	
Casp2	0.18909745308356474	0.23525989357546734	
Nedd8	-0.2607428890378614	0.01779119195512059	
Oat	0.13269502557179355	0.11464441036629551	
Ccnb2	0.37810611012240175	0.056662620003317704	
Ccnd3	-1.2065967228193304	0.00047091197804713576	
